,Speaker,Repetition,Order,Word,variable,value,measurement,time,Nasal,Height1,Height2,R
4880,Stacey,2,29.0,birm,oap_80,0.8519269776876265,oap,80,True,high,high,True
4881,Stacey,2,30.0,bun,oap_80,0.3570754283113952,oap,80,True,mid,mid,False
4882,Stacey,2,31.0,bound,oap_80,0.13557344590375028,oap,80,True,low,high,False
4883,Stacey,3,1.0,Bart,oap_80,0.3134092086344865,oap,80,False,low,low,True
4884,Stacey,3,2.0,bane,oap_80,0.5313046130311229,oap,80,True,mid,high,False
4885,Stacey,3,3.0,bought,oap_80,0.544859537099343,oap,80,False,low,low,False
4886,Stacey,3,4.0,but,oap_80,0.6051547439813715,oap,80,False,mid,mid,False
4887,Stacey,3,5.0,birm,oap_80,0.3507820707082931,oap,80,True,high,high,True
4888,Stacey,3,6.0,Bert,oap_80,0.3750841131448875,oap,80,False,mid,mid,True
4889,Stacey,3,7.0,bite,oap_80,0.39318961886458137,oap,80,False,low,high,False
4890,Stacey,3,8.0,ban,oap_80,0.40984281129125166,oap,80,True,low,low,False
4891,Stacey,3,9.0,bean,oap_80,0.6193874142530025,oap,80,True,high,high,False
4892,Stacey,3,10.0,bet,oap_80,0.3274966475768151,oap,80,False,mid,mid,False
4893,Stacey,3,11.0,boat,oap_80,0.4882677291145245,oap,80,False,mid,high,False
4894,Stacey,3,12.0,bot,oap_80,0.5379126385143801,oap,80,False,low,low,False
4895,Stacey,3,13.0,boing,oap_80,1.4391940629432576,oap,80,True,low,high,False
4896,Stacey,3,14.0,bort,oap_80,0.9628837132746272,oap,80,False,mid,mid,True
4897,Stacey,3,15.0,bound,oap_80,0.737412074532718,oap,80,True,low,high,False
4898,Stacey,3,16.0,bun,oap_80,0.24030943955230014,oap,80,True,mid,mid,False
4899,Stacey,3,17.0,bout,oap_80,0.44769977779606607,oap,80,False,low,high,False
4900,Stacey,3,18.0,bait,oap_80,0.9788833647194369,oap,80,False,mid,high,False
4901,Stacey,3,19.0,bind,oap_80,1.0310698223820838,oap,80,True,low,high,False
4902,Stacey,3,20.0,bin,oap_80,0.44544869219187944,oap,80,True,high,high,False
4903,Stacey,3,21.0,bone,oap_80,0.7349189367130274,oap,80,True,mid,high,False
4904,Stacey,3,22.0,born,oap_80,0.7446010253331846,oap,80,True,mid,mid,True
4905,Stacey,3,23.0,bart,oap_80,0.7505313046130309,oap,80,False,low,low,True
4906,Stacey,3,24.0,boon,oap_80,0.8728160838856155,oap,80,True,high,high,False
4907,Stacey,3,25.0,bomb,oap_80,0.6518950267951801,oap,80,True,low,low,False
4908,Stacey,3,26.0,bit,oap_80,0.7801584957907116,oap,80,False,high,high,False
4909,Stacey,3,27.0,boit,oap_80,0.9185881578374083,oap,80,False,low,high,False
4910,Stacey,3,28.0,Ben,oap_80,0.7336360599708567,oap,80,True,mid,mid,False
4911,Stacey,3,29.0,boot,oap_80,1.0804726795664357,oap,80,False,high,high,False
4912,Stacey,3,30.0,bat,oap_80,0.8941166788499612,oap,80,False,low,low,False
4913,Stacey,3,31.0,beat,oap_80,1.0778101051958924,oap,80,False,high,high,False
4914,Stacey,4,1.0,bun,oap_80,0.9585267733955565,oap,80,True,mid,mid,False
4915,Stacey,4,2.0,boing,oap_80,1.117772925975591,oap,80,True,low,high,False
4916,Stacey,4,3.0,boat,oap_80,1.7506668538537127,oap,80,False,mid,high,False
4917,Stacey,4,4.0,bat,oap_80,0.8181122831817276,oap,80,False,low,low,False
4918,Stacey,4,5.0,bind,oap_80,0.9246394632250066,oap,80,True,low,high,False
4919,Stacey,4,6.0,Bert,oap_80,0.9272294219308986,oap,80,False,mid,mid,True
4920,Stacey,4,7.0,boon,oap_80,1.0948747863889194,oap,80,True,high,high,False
4921,Stacey,4,8.0,Bart,oap_80,1.063674255810463,oap,80,False,low,low,True
4922,Stacey,4,9.0,but,oap_80,0.8920834402397282,oap,80,False,mid,mid,False
4923,Stacey,4,10.0,Ben,oap_80,0.7317722579114765,oap,80,True,mid,mid,False
4924,Stacey,4,11.0,beat,oap_80,0.8237763050245196,oap,80,False,high,high,False
4925,Stacey,4,12.0,barn,oap_80,1.0279473488020832,oap,80,True,low,low,True
4926,Stacey,4,13.0,bout,oap_80,0.9325787758935354,oap,80,False,low,high,False
4927,Stacey,4,14.0,bound,oap_80,1.077108153770931,oap,80,True,low,high,False
4928,Stacey,4,15.0,bean,oap_80,1.2172321813261553,oap,80,True,high,high,False
4929,Stacey,4,16.0,bait,oap_80,0.7615204751969091,oap,80,False,mid,high,False
4930,Stacey,4,17.0,boit,oap_80,0.8762048149026704,oap,80,False,low,high,False
4931,Stacey,4,18.0,bane,oap_80,0.9153446581496556,oap,80,True,mid,high,False
4932,Stacey,4,19.0,bite,oap_80,0.9487236586676475,oap,80,False,low,high,False
4933,Stacey,4,20.0,birm,oap_80,1.0411149893254967,oap,80,True,high,high,True
4934,Stacey,4,21.0,boot,oap_80,0.7527823902172174,oap,80,False,high,high,False
4935,Stacey,4,22.0,bort,oap_80,1.0055817240895202,oap,80,False,mid,mid,True
4936,Stacey,4,23.0,bought,oap_80,0.9410748086577233,oap,80,False,low,low,False
4937,Stacey,4,24.0,bet,oap_80,0.7500229949604726,oap,80,False,mid,mid,False
4938,Stacey,4,25.0,bit,oap_80,0.8666437523902653,oap,80,False,high,high,False
4939,Stacey,4,26.0,bomb,oap_80,0.7305862020555072,oap,80,True,low,low,False
4940,Stacey,4,27.0,ban,oap_80,0.6890016314319323,oap,80,True,low,low,False
4941,Stacey,4,28.0,bone,oap_80,0.9221705306268665,oap,80,True,mid,high,False
4942,Stacey,4,29.0,bot,oap_80,0.8747767068311973,oap,80,False,low,low,False
4943,Stacey,4,30.0,born,oap_80,0.835999941907468,oap,80,True,mid,mid,True
4944,Stacey,4,31.0,bin,oap_80,0.8295855581966138,oap,80,True,high,high,False
4945,Cynthia,1,1.0,boot,oap_80,0.35707553738769326,oap,80,False,high,high,False
4946,Cynthia,1,2.0,birm,oap_80,0.3212374479548909,oap,80,True,high,high,True
4947,Cynthia,1,3.0,bait,oap_80,0.3254999316315144,oap,80,False,mid,high,False
4948,Cynthia,1,4.0,bite,oap_80,0.33785065025857713,oap,80,False,low,high,False
4949,Cynthia,1,5.0,beat,oap_80,0.3356043225535962,oap,80,False,high,high,False
4950,Cynthia,1,6.0,bought,oap_80,0.33356560356020537,oap,80,False,low,low,False
4951,Cynthia,1,7.0,Bert,oap_80,0.32218592607413493,oap,80,False,mid,mid,True
4952,Cynthia,1,8.0,bout,oap_80,0.3225667508507103,oap,80,False,low,high,False
4953,Cynthia,1,9.0,bin,oap_80,0.3179991664523481,oap,80,True,high,high,False
4954,Cynthia,1,10.0,bound,oap_80,0.3211827931606188,oap,80,True,low,high,False
4955,Cynthia,1,11.0,boon,oap_80,0.3765282351437608,oap,80,True,high,high,False
4956,Cynthia,1,12.0,boing,oap_80,0.3288121663591037,oap,80,True,low,high,False
4957,Cynthia,1,13.0,but,oap_80,0.3278112981802852,oap,80,False,mid,mid,False
4958,Cynthia,1,14.0,born,oap_80,0.31584705412008085,oap,80,True,mid,mid,True
4959,Cynthia,1,15.0,bort,oap_80,0.34575960977406883,oap,80,False,mid,mid,True
4960,Cynthia,1,16.0,bun,oap_80,0.3514664280041057,oap,80,True,mid,mid,False
4961,Cynthia,1,17.0,boit,oap_80,0.322904340878191,oap,80,False,low,high,False
4962,Cynthia,1,18.0,Ben,oap_80,0.3218123773600987,oap,80,True,mid,mid,False
4963,Cynthia,1,19.0,barn,oap_80,0.3231275136175968,oap,80,True,low,low,True
4964,Cynthia,1,20.0,bet,oap_80,0.32908513916893506,oap,80,False,mid,mid,False
4965,Cynthia,1,21.0,bot,oap_80,0.3193303485961081,oap,80,False,low,low,False
4966,Cynthia,1,22.0,Bart,oap_80,0.33236235483393917,oap,80,False,low,low,True
4967,Cynthia,1,23.0,bat,oap_80,0.32164571456998325,oap,80,False,low,low,False
4968,Cynthia,1,24.0,bean,oap_80,0.325478958742639,oap,80,True,high,high,False
4969,Cynthia,1,25.0,bone,oap_80,0.322152376679811,oap,80,True,mid,high,False
4970,Cynthia,1,26.0,bit,oap_80,0.31998659161412984,oap,80,False,high,high,False
4971,Cynthia,1,27.0,ban,oap_80,0.3167298428866325,oap,80,True,low,low,False
4972,Cynthia,1,28.0,boat,oap_80,0.32219328646190226,oap,80,False,mid,high,False
4973,Cynthia,1,29.0,bomb,oap_80,0.3162327697598862,oap,80,True,low,low,False
4974,Cynthia,1,30.0,bind,oap_80,0.347856067455788,oap,80,True,low,high,False
4975,Cynthia,1,31.0,bane,oap_80,0.3202667802541945,oap,80,True,mid,high,False
4976,Ben,1,1.0,boot,naf_80,-0.1219498615777699,naf,80,False,high,high,False
4977,Ben,1,2.0,birm,naf_80,0.9843541431323334,naf,80,True,high,high,True
4978,Ben,1,3.0,bait,naf_80,0.8780768817229302,naf,80,False,mid,high,False
4979,Ben,1,4.0,bite,naf_80,0.6882592942887522,naf,80,False,low,high,False
4980,Ben,1,5.0,beat,naf_80,0.9347374546560834,naf,80,False,high,high,False
4981,Ben,1,6.0,bought,naf_80,0.5889814591637318,naf,80,False,low,low,False
4982,Ben,1,7.0,Bert,naf_80,0.0628039400063636,naf,80,False,mid,mid,True
4983,Ben,1,8.0,bout,naf_80,0.8914687092438248,naf,80,False,low,high,False
4984,Ben,1,9.0,bin,naf_80,-0.9071468495844593,naf,80,True,high,high,False
4985,Ben,1,10.0,bound,naf_80,-0.7325425068007321,naf,80,True,low,high,False
4986,Ben,1,11.0,boon,naf_80,2.7474017960007324,naf,80,True,high,high,False
4987,Ben,1,12.0,boing,naf_80,-0.33488467276459505,naf,80,True,low,high,False
4988,Ben,1,13.0,but,naf_80,0.4771363246250942,naf,80,False,mid,mid,False
4989,Ben,1,14.0,born,naf_80,0.5334938980132254,naf,80,True,mid,mid,True
4990,Ben,1,15.0,bort,naf_80,0.3581590732563981,naf,80,False,mid,mid,True
4991,Ben,1,16.0,bun,naf_80,0.5145403531100609,naf,80,True,mid,mid,False
4992,Ben,1,17.0,boit,naf_80,0.488567888723793,naf,80,False,low,high,False
4993,Ben,1,18.0,Ben,naf_80,0.44791909761674076,naf,80,True,mid,mid,False
4994,Ben,1,19.0,barn,naf_80,0.6043232905285485,naf,80,True,low,low,True
4995,Ben,1,20.0,bet,naf_80,0.535581038220075,naf,80,False,mid,mid,False
4996,Ben,1,21.0,bot,naf_80,0.570088445772383,naf,80,False,low,low,False
4997,Ben,1,22.0,Bart,naf_80,0.49758263816710824,naf,80,False,low,low,True
4998,Ben,1,23.0,bat,naf_80,0.4969294450170046,naf,80,False,low,low,False
4999,Ben,1,24.0,bean,naf_80,0.6096220207210646,naf,80,True,high,high,False
5000,Ben,1,25.0,bone,naf_80,0.5543509366721371,naf,80,True,mid,high,False
5001,Ben,1,26.0,bit,naf_80,0.5084458216294341,naf,80,False,high,high,False
5002,Ben,1,27.0,ban,naf_80,0.6222047095020927,naf,80,True,low,low,False
5003,Ben,1,28.0,boat,naf_80,0.47296170222545275,naf,80,False,mid,high,False
5004,Ben,1,29.0,bomb,naf_80,0.5794147444092818,naf,80,True,low,low,False
5005,Ben,1,30.0,bind,naf_80,0.5387119195233205,naf,80,True,low,high,False
5006,Ben,1,31.0,bane,naf_80,0.6315976953977717,naf,80,True,mid,high,False
5007,Ben,2,1.0,boit,naf_80,0.6305799452330028,naf,80,False,low,high,False
5008,Ben,2,2.0,bane,naf_80,1.392421687271091,naf,80,True,mid,high,False
5009,Ben,2,3.0,bean,naf_80,0.6061891658306247,naf,80,True,high,high,False
5010,Ben,2,4.0,boot,naf_80,0.7203085068866388,naf,80,False,high,high,False
5011,Ben,2,5.0,boon,naf_80,0.7628279610989618,naf,80,True,high,high,False
5012,Ben,2,6.0,bin,naf_80,0.6973482546815819,naf,80,True,high,high,False
5013,Ben,2,7.0,barn,naf_80,0.7923211707628826,naf,80,True,low,low,True
5014,Ben,2,8.0,bind,naf_80,0.8559842478539009,naf,80,True,low,high,False
5015,Ben,2,9.0,bit,naf_80,0.7985829333693736,naf,80,False,high,high,False
5016,Ben,2,10.0,bort,naf_80,0.8747698776593164,naf,80,False,mid,mid,True
5017,Ben,2,11.0,bot,naf_80,0.8142376818715436,naf,80,False,low,low,False
5018,Ben,2,12.0,bat,naf_80,0.9289725976239906,naf,80,False,low,low,False
5019,Ben,2,13.0,Bart,naf_80,0.9133852203524858,naf,80,False,low,low,True
5020,Ben,2,14.0,Ben,naf_80,0.7944083109697321,naf,80,True,mid,mid,False
5021,Ben,2,15.0,bet,naf_80,0.8799882411553538,naf,80,False,mid,mid,False
5022,Ben,2,16.0,boat,naf_80,0.8257181499600145,naf,80,False,mid,high,False
5023,Ben,2,17.0,Bert,naf_80,0.8758136187557124,naf,80,False,mid,mid,True
5024,Ben,2,18.0,born,naf_80,0.8660700972690092,naf,80,True,mid,mid,True
5025,Ben,2,19.0,bomb,naf_80,0.9833028783452034,naf,80,True,low,low,False
5026,Ben,2,20.0,bite,naf_80,0.7839715839776572,naf,80,False,low,high,False
5027,Ben,2,21.0,bout,naf_80,0.8883374859546368,naf,80,False,low,high,False
5028,Ben,2,22.0,bait,naf_80,0.7422253599812424,naf,80,False,mid,high,False
5029,Ben,2,23.0,beat,naf_80,0.6535145484923751,naf,80,False,high,high,False
5030,Ben,2,24.0,but,naf_80,0.7223959890794309,naf,80,False,mid,mid,False
5031,Ben,2,25.0,boing,naf_80,1.034058380009854,naf,80,True,low,high,False
5032,Ben,2,26.0,bought,naf_80,0.9446950593427682,naf,80,False,low,low,False
5033,Ben,2,27.0,ban,naf_80,1.37885681486331,naf,80,True,low,low,False
5034,Ben,2,28.0,bone,naf_80,1.2390827143615757,naf,80,True,mid,high,False
5035,Ben,2,29.0,birm,naf_80,0.8120742787995249,naf,80,True,high,high,True
5036,Ben,2,30.0,bun,naf_80,1.1168986608104077,naf,80,True,mid,mid,False
5037,Ben,2,31.0,bound,naf_80,1.163933013435122,naf,80,True,low,high,False
5038,Ben,3,1.0,Bart,naf_80,0.502249036352011,naf,80,False,low,low,True
5039,Ben,3,2.0,bane,naf_80,1.1439887352566434,naf,80,True,mid,high,False
5040,Ben,3,3.0,bought,naf_80,0.4782566705726018,naf,80,False,low,low,False
5041,Ben,3,4.0,but,naf_80,0.5397556606197165,naf,80,False,mid,mid,False
5042,Ben,3,5.0,birm,naf_80,0.5126977328520721,naf,80,True,high,high,True
5043,Ben,3,6.0,Bert,naf_80,0.5387119195233205,naf,80,False,mid,mid,True
5044,Ben,3,7.0,bite,naf_80,0.5189598374445056,naf,80,False,low,high,False
5045,Ben,3,8.0,ban,naf_80,0.5846331079053193,naf,80,True,low,low,False
5046,Ben,3,9.0,bean,naf_80,0.5595853735074704,naf,80,True,high,high,False
5047,Ben,3,10.0,bet,naf_80,0.5407994017161125,naf,80,False,mid,mid,False
5048,Ben,3,11.0,boat,naf_80,0.4224897069071035,naf,80,False,mid,high,False
5049,Ben,3,12.0,bot,naf_80,0.5992441153110932,naf,80,False,low,low,False
5050,Ben,3,13.0,boing,naf_80,0.5985191051130725,naf,80,True,low,high,False
5051,Ben,3,14.0,bort,naf_80,0.29449599616537986,naf,80,False,mid,mid,True
5052,Ben,3,15.0,bound,naf_80,0.5954928715082205,naf,80,True,low,high,False
5053,Ben,3,16.0,bun,naf_80,0.6075875463493544,naf,80,True,mid,mid,False
5054,Ben,3,17.0,bout,naf_80,0.535581038220075,naf,80,False,low,high,False
5055,Ben,3,18.0,bait,naf_80,0.43747724083552875,naf,80,False,mid,high,False
5056,Ben,3,19.0,bind,naf_80,0.5387119195233205,naf,80,True,low,high,False
5057,Ben,3,20.0,bin,naf_80,0.4143521514062049,naf,80,True,high,high,False
5058,Ben,3,21.0,bone,naf_80,0.825197305369644,naf,80,True,mid,high,False
5059,Ben,3,22.0,born,naf_80,0.50948956272583,naf,80,True,mid,mid,True
5060,Ben,3,23.0,bart,naf_80,0.5846331079053193,naf,80,False,low,low,True
5061,Ben,3,24.0,boon,naf_80,0.651427066299583,naf,80,True,high,high,False
5062,Ben,3,25.0,bomb,naf_80,0.6107245833995643,naf,80,True,low,low,False
5063,Ben,3,26.0,bit,naf_80,0.4072111429416424,naf,80,False,high,high,False
5064,Ben,3,27.0,boit,naf_80,0.13163613461770474,naf,80,False,low,high,False
5065,Ben,3,28.0,Ben,naf_80,0.6347285767010171,naf,80,True,mid,mid,False
5066,Ben,3,29.0,boot,naf_80,0.5220134299247546,naf,80,False,high,high,False
5067,Ben,3,30.0,bat,naf_80,0.49277431581608344,naf,80,False,low,low,False
5068,Ben,3,31.0,beat,naf_80,0.4175941781407507,naf,80,False,high,high,False
5069,Ben,4,1.0,bun,naf_80,1.4062372353746968,naf,80,True,mid,mid,False
5070,Ben,4,2.0,boing,naf_80,1.236175491864701,naf,80,True,low,high,False
5071,Ben,4,3.0,boat,naf_80,0.47817972373554773,naf,80,False,mid,high,False
5072,Ben,4,4.0,bat,naf_80,0.6875801102070214,naf,80,False,low,low,False
5073,Ben,4,5.0,bind,naf_80,0.8048450379618071,naf,80,True,low,high,False
5074,Ben,4,6.0,Bert,naf_80,0.7046537583844689,naf,80,False,mid,mid,True
5075,Ben,4,7.0,boon,naf_80,1.0317031228241138,naf,80,True,high,high,False
5076,Ben,4,8.0,Bart,naf_80,0.5752401220096404,naf,80,False,low,low,True
5077,Ben,4,9.0,but,naf_80,0.5992441153110932,naf,80,False,mid,mid,False
5078,Ben,4,10.0,Ben,naf_80,1.0281878493215404,naf,80,True,mid,mid,False
5079,Ben,4,11.0,beat,naf_80,0.6900424089927525,naf,80,False,high,high,False
5080,Ben,4,12.0,barn,naf_80,0.9070766056718773,naf,80,True,low,low,True
5081,Ben,4,13.0,bout,naf_80,0.8225869266708264,naf,80,False,low,high,False
5082,Ben,4,14.0,bound,naf_80,0.9040260910651106,naf,80,True,low,high,False
5083,Ben,4,15.0,bean,naf_80,0.8454712579966568,naf,80,True,high,high,False
5084,Ben,4,16.0,bait,naf_80,0.6065499609999228,naf,80,False,mid,high,False
5085,Ben,4,17.0,boit,naf_80,0.6111359924883468,naf,80,False,low,high,False
5086,Ben,4,18.0,bane,naf_80,0.7777098213711662,naf,80,True,mid,high,False
5087,Ben,4,19.0,bite,naf_80,0.5752401220096404,naf,80,False,low,high,False
5088,Ben,4,20.0,birm,naf_80,0.6420528896307397,naf,80,True,high,high,True
5089,Ben,4,21.0,boot,naf_80,0.544974024115754,naf,80,False,high,high,False
5090,Ben,4,22.0,bort,naf_80,0.6013315975038853,naf,80,False,mid,mid,True
5091,Ben,4,23.0,bought,naf_80,0.6910605011434637,naf,80,False,low,low,False
5092,Ben,4,24.0,bet,naf_80,0.6482961849963376,naf,80,False,mid,mid,False
5093,Ben,4,25.0,bit,naf_80,0.5772951155378984,naf,80,False,high,high,False
5094,Ben,4,26.0,bomb,naf_80,0.7693489490498394,naf,80,True,low,low,False
5095,Ben,4,27.0,ban,naf_80,0.9175598427521272,naf,80,True,low,low,False
5096,Ben,4,28.0,bone,naf_80,0.9290403108405982,naf,80,True,mid,high,False
5097,Ben,4,29.0,bot,naf_80,0.8815432512357314,naf,80,False,low,low,False
5098,Ben,4,30.0,born,naf_80,0.7829281848672036,naf,80,True,mid,mid,True
5099,Ben,4,31.0,bin,naf_80,1.2953643668704804,naf,80,True,high,high,False
5100,Ben,5,1.0,beat,naf_80,-0.3896468817311381,naf,80,False,high,high,False
5101,Ben,5,2.0,bin,naf_80,1.9344762457932299,naf,80,True,high,high,False
5102,Ben,5,3.0,birm,naf_80,1.6355918176169806,naf,80,True,high,high,True
5103,Ben,5,4.0,bet,naf_80,0.12139057776746641,naf,80,False,mid,mid,False
5104,Ben,5,5.0,boing,naf_80,1.6700376676996453,naf,80,True,low,high,False
5105,Ben,5,6.0,Bert,naf_80,-0.06034793376197396,naf,80,False,mid,mid,True
5106,Ben,5,7.0,bat,naf_80,0.5324501569168295,naf,80,False,low,low,False
5107,Ben,5,8.0,Bart,naf_80,0.3695359196043029,naf,80,False,low,low,True
5108,Ben,5,9.0,Ben,naf_80,2.390161912560486,naf,80,True,mid,mid,False
5109,Ben,5,10.0,bomb,naf_80,1.9985856145391616,naf,80,True,low,low,False
5110,Ben,5,11.0,born,naf_80,2.139683884610111,naf,80,True,mid,mid,True
5111,Ben,5,12.0,bot,naf_80,0.48155957080490597,naf,80,False,low,low,False
5112,Ben,5,13.0,bind,naf_80,1.3934090006869808,naf,80,True,low,high,False
5113,Ben,5,14.0,bean,naf_80,2.2649228985852985,naf,80,True,high,high,False
5114,Ben,5,15.0,boon,naf_80,1.5109259720813613,naf,80,True,high,high,False
5115,Ben,5,16.0,but,naf_80,0.27567753570948794,naf,80,False,mid,mid,False
5116,Ben,5,17.0,barn,naf_80,1.3610745718130801,naf,80,True,low,low,True
5117,Ben,5,18.0,bort,naf_80,0.21935245098589057,naf,80,False,mid,mid,True
5118,Ben,5,19.0,bit,naf_80,0.04610545040779764,naf,80,False,high,high,False
5119,Ben,5,20.0,bait,naf_80,0.3529407097603606,naf,80,False,mid,high,False
5120,Ben,5,21.0,bite,naf_80,0.020598770875163874,naf,80,False,low,high,False
5121,Ben,5,22.0,bout,naf_80,1.0532355837193892,naf,80,False,low,high,False
5122,Ben,5,23.0,ban,naf_80,1.898602262414841,naf,80,True,low,low,False
5123,Ben,5,24.0,bought,naf_80,0.614819523074612,naf,80,False,low,low,False
5124,Ben,5,25.0,boit,naf_80,0.18491822842526948,naf,80,False,low,high,False
5125,Ben,5,26.0,bone,naf_80,3.8283342056254748,naf,80,True,mid,high,False
5126,Ben,5,27.0,bun,naf_80,1.731559228818963,naf,80,True,mid,mid,False
5127,Ben,5,28.0,boat,naf_80,0.3706829404553226,naf,80,False,mid,high,False
5128,Ben,5,29.0,bane,naf_80,2.23256931849862,naf,80,True,mid,high,False
5129,Ben,5,30.0,bound,naf_80,1.513488814734176,naf,80,True,low,high,False
5130,Ben,5,31.0,boot,naf_80,0.35196262996491745,naf,80,False,high,high,False
5131,Aurora,1,1.0,boot,naf_80,-0.043982859105924164,naf,80,False,high,high,False
5132,Aurora,1,2.0,birm,naf_80,0.12213785589845269,naf,80,True,high,high,True
5133,Aurora,1,3.0,bait,naf_80,0.018809612673405952,naf,80,False,mid,high,False
5134,Aurora,1,4.0,bite,naf_80,-0.048891084792105584,naf,80,False,low,high,False
5135,Aurora,1,5.0,beat,naf_80,0.019206802600252683,naf,80,False,high,high,False
5136,Aurora,1,6.0,bought,naf_80,-0.014339467942605664,naf,80,False,low,low,False
5137,Aurora,1,7.0,Bert,naf_80,0.012849159246594513,naf,80,False,mid,mid,True
5138,Aurora,1,8.0,bout,naf_80,0.14439338419621647,naf,80,False,low,high,False
5139,Aurora,1,9.0,bin,naf_80,0.3907929551790049,naf,80,True,high,high,False
5140,Aurora,1,10.0,bound,naf_80,0.39354854168788256,naf,80,True,low,high,False
5141,Aurora,1,11.0,boon,naf_80,0.26361899146054674,naf,80,True,high,high,False
5142,Aurora,1,12.0,boing,naf_80,0.09988245782689445,naf,80,True,low,high,False
5143,Aurora,1,13.0,but,naf_80,-0.014971065039394727,naf,80,False,mid,mid,False
5144,Aurora,1,14.0,born,naf_80,0.6514998282316348,naf,80,True,mid,mid,True
5145,Aurora,1,15.0,bort,naf_80,0.033910643465913146,naf,80,False,mid,mid,True
5146,Aurora,1,16.0,bun,naf_80,0.4909616502056401,naf,80,True,mid,mid,False
5147,Aurora,1,17.0,boit,naf_80,-0.013382305332007806,naf,80,False,low,high,False
5148,Aurora,1,18.0,Ben,naf_80,0.5628470365594445,naf,80,True,mid,mid,False
5149,Aurora,1,19.0,barn,naf_80,0.3593969797417509,naf,80,True,low,low,True
5150,Aurora,1,20.0,bet,naf_80,0.026347105449107202,naf,80,False,mid,mid,False
5151,Aurora,1,21.0,bot,naf_80,-0.006294092965362695,naf,80,False,low,low,False
5152,Aurora,1,22.0,Bart,naf_80,0.036295085289048776,naf,80,False,low,low,True
5153,Aurora,1,23.0,bat,naf_80,0.5476332298729538,naf,80,False,low,low,False
5154,Aurora,1,24.0,bean,naf_80,1.0588540406456821,naf,80,True,high,high,False
5155,Aurora,1,25.0,bone,naf_80,0.22911178174713034,naf,80,True,mid,high,False
5156,Aurora,1,26.0,bit,naf_80,0.026757317996506283,naf,80,False,high,high,False
5157,Aurora,1,27.0,ban,naf_80,0.39686397065430584,naf,80,True,low,low,False
5158,Aurora,1,28.0,boat,naf_80,0.046628274244928915,naf,80,False,mid,high,False
5159,Aurora,1,29.0,bomb,naf_80,0.4110392233517463,naf,80,True,low,low,False
5160,Aurora,1,30.0,bind,naf_80,0.132073334022664,naf,80,True,low,high,False
5161,Aurora,1,31.0,bane,naf_80,0.2870667406698783,naf,80,True,mid,high,False
5162,Aurora,2,1.0,boit,naf_80,0.05497408107831464,naf,80,False,low,high,False
5163,Aurora,2,2.0,bane,naf_80,0.5632523005110336,naf,80,True,mid,high,False
5164,Aurora,2,3.0,bean,naf_80,0.9742038816264627,naf,80,True,high,high,False
5165,Aurora,2,4.0,boot,naf_80,0.0374879573316442,naf,80,False,high,high,False
5166,Aurora,2,5.0,boon,naf_80,1.006809398060619,naf,80,True,high,high,False
5167,Aurora,2,6.0,bin,naf_80,0.8636945747502325,naf,80,True,high,high,False
5168,Aurora,2,7.0,barn,naf_80,0.25644652273892793,naf,80,True,low,low,True
5169,Aurora,2,8.0,bind,naf_80,0.3649029437112853,naf,80,True,low,high,False
5170,Aurora,2,9.0,bit,naf_80,0.020025925432995615,naf,80,False,high,high,False
5171,Aurora,2,10.0,bort,naf_80,0.11418949944432476,naf,80,False,mid,mid,True
5172,Aurora,2,11.0,bot,naf_80,0.11021525610415801,naf,80,False,low,low,False
5173,Aurora,2,12.0,bat,naf_80,0.3832588482846473,naf,80,False,low,low,False
5174,Aurora,2,13.0,Bart,naf_80,0.0720091012490516,naf,80,False,low,low,True
5175,Aurora,2,14.0,Ben,naf_80,0.5624869611011718,naf,80,True,mid,mid,False
5176,Aurora,2,15.0,bet,naf_80,-0.09405743965382748,naf,80,False,mid,mid,False
5177,Aurora,2,16.0,boat,naf_80,0.05855087403922359,naf,80,False,mid,high,False
5178,Aurora,2,17.0,Bert,naf_80,0.040666779008473285,naf,80,False,mid,mid,True
5179,Aurora,2,18.0,born,naf_80,0.603014658522146,naf,80,True,mid,mid,True
5180,Aurora,2,19.0,bomb,naf_80,0.6137661340501677,naf,80,True,low,low,False
5181,Aurora,2,20.0,bite,naf_80,0.01562948873452163,naf,80,False,low,high,False
5182,Aurora,2,21.0,bout,naf_80,0.8175676713965692,naf,80,False,low,high,False
5183,Aurora,2,22.0,bait,naf_80,0.06490955920252596,naf,80,False,mid,high,False
5184,Aurora,2,23.0,beat,naf_80,0.036295085289048776,naf,80,False,high,high,False
5185,Aurora,2,24.0,but,naf_80,0.017616740630810524,naf,80,False,mid,mid,False
5186,Aurora,2,25.0,boing,naf_80,0.4619449075433008,naf,80,True,low,high,False
5187,Aurora,2,26.0,bought,naf_80,0.8003994298175816,naf,80,False,low,low,False
5188,Aurora,2,27.0,ban,naf_80,0.5445941409146515,naf,80,True,low,low,False
5189,Aurora,2,28.0,bone,naf_80,0.8923457724536673,naf,80,True,mid,high,False
5190,Aurora,2,29.0,birm,naf_80,0.2310306648855194,naf,80,True,high,high,True
5191,Aurora,2,30.0,bun,naf_80,0.5596261518182312,naf,80,True,mid,mid,False
5192,Aurora,2,31.0,bound,naf_80,0.5631391339384336,naf,80,True,low,high,False
5193,Aurora,3,1.0,Bart,naf_80,-0.011382030815166559,naf,80,False,low,low,True
5194,Aurora,3,2.0,bane,naf_80,0.5249402717508366,naf,80,True,mid,high,False
